id,political,not_political,title,message,thumbnail,created_at,updated_at,lang,images,impressions,political_probability,targeting,suppressed,targets,advertiser,entities,page,lower_page,targetings,paid_for_by,targetedness,listbuilding_fundraising_proba,page_id
hyperfeed_story_id_5cb4c24d25afb3354502139,0,0,Caban for Queens,"<p>I am the only public defender in a Queens District Attorney race full of politicians and prosecutors. </p><p> Instead of measuring success by convictions and sentences I’ll fight to decarcerate our communities keep people out of jail and provide crucial support services.  With your help we can transform the meaning of justice in Queens.</p><p> <span class=""_5mfr""><span class=""_6qdm"">✅</span></span> End mass incarceration stop the war on drugs and decriminalize poverty<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show""><br> <span class=""_5mfr""><span class=""_6qdm"">✅</span></span> Tackle corporate crime predatory lenders bad landlords<br> <span class=""_5mfr""><span class=""_6qdm"">✅</span></span> Protect our immigrant &amp; elderly neighbors<br> <span class=""_5mfr""><span class=""_6qdm"">✅</span></span> Get ICE out of our courts and schools<br> <span class=""_5mfr""><span class=""_6qdm"">✅</span></span> Listen to &amp; protect survivors of crime<br> <span class=""_5mfr""><span class=""_6qdm"">✅</span></span> Decriminalize sex work<br> <span class=""_5mfr""><span class=""_6qdm"">✅</span></span> Center community solutions for public safety</span></p><p> We cannot do this alone.  Sign-up now to bring People-Powered Justice to Queens. </p><p> <span class=""_5mfr""><span class=""_6qdm"">💪</span></span> Volunteer at <a href=""http://cabanforqueens.com/volunteer"">cabanforqueens.com/volunteer</a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/l/t1.0-1/p200x200/52566698_2231363263783959_6701710747832942592_n.jpg,2019-04-15 17:41:35.54749+00,2019-04-15 17:41:35.54749+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/55658613_797907670583083_1838506363605483520_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/55658613_797907670583083_1838506363605483520_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif},1,0.954635999170403,,f,[],,"[{""entity"": ""Queens"" ""entity_type"": ""Region""} {""entity"": ""Center"" ""entity_type"": ""Organization""} {""entity"": ""ICE"" ""entity_type"": ""Organization""} {""entity"": ""cabanforqueens.com/volunteer"" ""entity_type"": ""Person""} {""entity"": ""People-Powered Justice"" ""entity_type"": ""Organization""} {""entity"": ""Queens District"" ""entity_type"": ""Person""}]",https://www.facebook.com/cabanforqueens/,https://www.facebook.com/cabanforqueens/,,Caban for Queens,,0.0751063581556082,
hyperfeed_story_id_5cb4d19a2afa34837846515,0,0,Tim Ryan,"<p>Yesterday I spoke to <a class=""profileLink"" data-hovercard=""https://www.facebook.com/6439768716"" href=""https://www.facebook.com/wmur9/"">WMUR-TV</a> and New Hampshire voters about how we can get everyone on board to combat climate change. </p><p> We need to all move in the same direction in order to protect our environment grow our economy and create jobs.</p><p> If you believe in our message please donate $1 (or more!) to my campaign so that I can fight for you on the Democratic party debate stage and so that I can make our countries Jobs a priority as President of the United States.</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/53826580_2154891037899585_8121652950507454464_n.jpg,2019-04-15 18:47:04.222126+00,2019-04-15 18:47:04.222126+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/56645052_644282852695794_6858093238679502848_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/56645052_644282852695794_6858093238679502848_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif},1,0.994486021017137,,f,[],,"[{""entity"": ""WMUR-TV"" ""entity_type"": ""Organization""} {""entity"": ""New Hampshire"" ""entity_type"": ""Region""} {""entity"": ""the United States"" ""entity_type"": ""Region""} {""entity"": ""Jobs"" ""entity_type"": ""Person""} {""entity"": ""Democrats"" ""entity_type"": ""Group""}]",https://www.facebook.com/timryanforamerica/,https://www.facebook.com/timryanforamerica/,,Tim Ryan for America Inc,,0.148540109395981,
23843255989800622,0,0,Chris Murphy,<p>Background checks save lives. The House just passed them. Now it’s our turn in the Senate. It’s my bill. But it needs your voice.</p><p> Sign my petition: tell my colleagues in the Senate to debate vote and pass my universal background checks bill.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/16508448_10154689090443961_3586091731088933149_n.jpg,2019-04-12 12:52:35.440725+00,2019-04-12 12:52:35.440725+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/54386789_23843255971420622_4770649630000021504_n.png.jpg},1,0.999975630457889,"<div><div class=""_4-i0 _26c5""><div class=""clearfix""><div class=""_51-u rfloat _ohf""><a class=""_42ft _5upp _50zy layerCancel _51-t _50-0 _50z-"" href=""#"">Close</a></div><div><h3 id=""u_18_0"" class=""_52c9"">About This Facebook Ad</h3></div></div></div><div class=""_4-i2 _pig _4s3a _50f4""><div class=""_4uov""><div class=""_4uoz""><div id=""u_18_1""></div><div class=""_3-8x""><span class=""_4v6n""><div id=""u_18_2"">One reason you're seeing this ad is that <b id=""ad_prefs_advertiser"">Chris Murphy</b> wants to reach <b>people who may be similar to their customers</b>. <a id=""ad_prefs_link"">Learn more.</a></div></span><div class=""_4hcd""><span>There may be other reasons you're seeing this ad including that Chris Murphy wants to reach <b>people ages 18 and older who live in the United States</b>. This is information based on your Facebook profile and where you've connected to the internet.</span></div></div></div><div></div><div class=""_4uor _52jw""><div class=""_5aj7"" id=""u_18_3""><div class=""_4bl9""></div><div class=""_4bl7 _5r7v""><i class=""img sp_lXFspPUe6fO sx_fc6315""><u>gear</u></i></div><div class=""_4bl7""><a href=""https://www.facebook.com/ads/preferences/"">Manage Your Ad Preferences</a></div></div></div><div class=""mhs _1ray _1ra- _4uos""></div><div class=""_4uou""><div class=""_26c6 _3es4 fsl fwb fcb"">Tell Us What You Think</div><div><div class=""clearfix _ikh"" id=""u_18_4""><div class=""_4bl7 _3es3"">Was this explanation useful</div><div class=""_4bl7 _2pit""><a href=""#"" id=""u_18_5"">Yes</a></div><div class=""_4bl9 _2pit""><a href=""#"" id=""u_18_6"">No</a></div></div><span class=""hidden_elem _3es3"" id=""u_18_7"">Thanks for your rating.</span></div></div></div></div><div class=""_5lnf uiOverlayFooter _5a8u _4866""><table class=""uiGrid _51mz uiOverlayFooterGrid""><tbody><tr class=""_51mx""><td class=""_51m- prs uiOverlayFooterMessage""><a><i class=""_4868 img sp_387n34yO1ZQ sx_6e617a""><u>info</u></i><span class=""_4867"">Learn more about Facebook Ads</span></a></td><td class=""_51m- uiOverlayFooterButtons _51mw""></td></tr></tbody></table></div></div>",f,"[{""target"": ""Retargeting"" ""segment"": ""people who may be similar to their customers""} {""target"": ""Age"" ""segment"": ""18 and older""} {""target"": ""MinAge"" ""segment"": ""18""} {""target"": ""Region"" ""segment"": ""the United States""}]",Chris Murphy,"[{""entity"": ""House"" ""entity_type"": ""Organization""} {""entity"": ""Senate"" ""entity_type"": ""Organization""}]",https://www.facebook.com/ChrisMurphyCT/,https://www.facebook.com/chrismurphyct/,"{""<div><div class=\""_4-i0 _26c5\""><div class=\""clearfix\""><div class=\""_51-u rfloat _ohf\""><a class=\""_42ft _5upp _50zy layerCancel _51-t _50-0 _50z-\"" href=\""#\"">Close</a></div><div><h3 id=\""u_18_0\"" class=\""_52c9\"">About This Facebook Ad</h3></div></div></div><div class=\""_4-i2 _pig _4s3a _50f4\""><div class=\""_4uov\""><div class=\""_4uoz\""><div id=\""u_18_1\""></div><div class=\""_3-8x\""><span class=\""_4v6n\""><div id=\""u_18_2\"">One reason you're seeing this ad is that <b id=\""ad_prefs_advertiser\"">Chris Murphy</b> wants to reach <b>people who may be similar to their customers</b>. <a id=\""ad_prefs_link\"">Learn more.</a></div></span><div class=\""_4hcd\""><span>There may be other reasons you're seeing this ad including that Chris Murphy wants to reach <b>people ages 18 and older who live in the United States</b>. This is information based on your Facebook profile and where you've connected to the internet.</span></div></div></div><div></div><div class=\""_4uor _52jw\""><div class=\""_5aj7\"" id=\""u_18_3\""><div class=\""_4bl9\""></div><div class=\""_4bl7 _5r7v\""><i class=\""img sp_lXFspPUe6fO sx_fc6315\""><u>gear</u></i></div><div class=\""_4bl7\""><a href=\""https://www.facebook.com/ads/preferences/\"">Manage Your Ad Preferences</a></div></div></div><div class=\""mhs _1ray _1ra- _4uos\""></div><div class=\""_4uou\""><div class=\""_26c6 _3es4 fsl fwb fcb\"">Tell Us What You Think</div><div><div class=\""clearfix _ikh\"" id=\""u_18_4\""><div class=\""_4bl7 _3es3\"">Was this explanation useful</div><div class=\""_4bl7 _2pit\""><a href=\""#\"" id=\""u_18_5\"">Yes</a></div><div class=\""_4bl9 _2pit\""><a href=\""#\"" id=\""u_18_6\"">No</a></div></div><span class=\""hidden_elem _3es3\"" id=\""u_18_7\"">Thanks for your rating.</span></div></div></div></div><div class=\""_5lnf uiOverlayFooter _5a8u _4866\""><table class=\""uiGrid _51mz uiOverlayFooterGrid\""><tbody><tr class=\""_51mx\""><td class=\""_51m- prs uiOverlayFooterMessage\""><a><i class=\""_4868 img sp_387n34yO1ZQ sx_6e617a\""><u>info</u></i><span class=\""_4867\"">Learn more about Facebook Ads</span></a></td><td class=\""_51m- uiOverlayFooterButtons _51mw\""></td></tr></tbody></table></div></div>""}",Friends of Chris Murphy,3,0.31615150347352,
hyperfeed_story_id_5cb37e55319011666717961,0,0,Marianne Williamson,"<p>Our consciousness matters as much as our politics. In order to change the patterns of our political dysfunction we have to do more than water the leaves of our democracy; we have water the roots. And the roots are within us.</p><p> Help create a politics of real change. Donate so a conversation of spirituality and disruption can be on the stage at the DNC debates.</p><p> Any dollar amount counts. Please give generously at the link below:</p><p> <a href=""https://bit.ly/2Ul0hho"">https://bit.ly/2Ul0hho</a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/c4.5.32.32a/p40x40/18198448_10158518350480580_6424696404597541829_n.jpg,2019-04-14 18:40:08.155744+00,2019-04-14 18:40:08.155744+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/57514329_23843343350210705_8566207801087492096_n.png.jpg},1,0.996073635026803,,f,[],,"[{""entity"": ""Democrats"" ""entity_type"": ""Group""}]",https://www.facebook.com/williamsonmarianne/,https://www.facebook.com/williamsonmarianne/,,MARIANNE WILLIAMSON FOR PRESIDENT,,0.659439314156771,
hyperfeed_story_id_5cf0ecf678ea52850170651,1,1,Jay Inslee,<p>MAJOR UPDATE: The DNC just announced new debate rules. We have to reach 130000 donors THIS SUMMER or Jay's plan to defeat climate change will DISAPPEAR from the debate stage. Will you donate $1 or more right now to become an official Debate Donor</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/54419138_10157156172203466_3735169178559053824_n.jpg,2019-05-31 09:11:29.841151+00,2019-05-31 10:34:23.060448+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/61702630_23843417686980394_1660561577859874816_n.png.jpg},1,0.999998940852627,,f,[],,"[{""entity"": ""Jay"" ""entity_type"": ""Person""} {""entity"": ""Debate Donor"" ""entity_type"": ""Person""} {""entity"": ""Democrats"" ""entity_type"": ""Group""}]",https://www.facebook.com/jayinslee/,https://www.facebook.com/jayinslee/,,INSLEE FOR AMERICA,,0.454896800220013,
hyperfeed_story_id_5cf0d95f076688a31650692,1,1,Robert Reich,<p>With the presidential primaries right around the corner our work at Inequality Media Civic Action is more important than ever. We have an opportunity to influence the debate around key issues.</p><p> But we can't do it alone. We need your support to produce more videos. Please donate today to help us continue our work. Thank you!</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/14925611_1361055967240329_5201622253030095993_n.png,2019-05-31 07:37:00.05857+00,2019-05-31 10:34:26.87081+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/60502274_337168043662749_1987777788769206272_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/60502274_337168043662749_1987777788769206272_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/v/t1.0-0/s280x280/25550355_1804506072895314_8562814000426992441_n.png},1,0.997955366387053,,f,[],,"[{""entity"": ""Inequality Media Civic Action"" ""entity_type"": ""Organization""}]",https://www.facebook.com/RBReich/,https://www.facebook.com/rbreich/,,Inequality Media,,0.999884942168137,
hyperfeed_story_id_5cf0c61fb5a472e86956160,1,1,CREDO Mobile,<p>CREDO Mobile is more than a cell phone company which makes your CREDO phone more than a phone. Join the only provider that backs the ACLU Color of Change and United We Dream.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/999271_10151925847135968_1940376022_n.png,2019-05-31 06:13:58.033195+00,2019-05-31 10:34:37.53432+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/p540x282/60015917_6130202598876_5114144020364263424_n.png},1,0.990066474559483,,f,[],,"[{""entity"": ""ACLU"" ""entity_type"": ""Organization""} {""entity"": ""Color of Change"" ""entity_type"": ""Organization""} {""entity"": ""United We Dream"" ""entity_type"": ""Organization""}]",https://www.facebook.com/CREDO/,https://www.facebook.com/credo/,,CREDO Mobile,,0.792299221502617,
hyperfeed_story_id_5cf0ba728ae774184694163,1,1,Maggie Toulouse Oliver,<p>If you want a Senator who will help Democrats take back the Senate fight for a Green New Deal and put people before special interests we need you to give all you can now. Pitch in $5 &gt;&gt;</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/58543376_3182081348476021_8725967261510139904_n.jpg,2019-05-31 05:24:09.684106+00,2019-05-31 10:34:49.870131+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/59669571_415724389258744_1248575228062203904_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/59669571_415724389258744_1248575228062203904_n.jpg},1,0.999992116788584,,f,[],,"[{""entity"": ""Senate"" ""entity_type"": ""Organization""} {""entity"": ""Pitch"" ""entity_type"": ""Group""} {""entity"": ""Democrats"" ""entity_type"": ""Group""}]",https://www.facebook.com/Maggie4NM/,https://www.facebook.com/maggie4nm/,,Maggie Toulouse Oliver for U.S. Senate,,1.00000782352799,
hyperfeed_story_id_5cf100c17990a9c04910520,0,2,Metropolitan Ministries,<p>This is your chance to do even more good to help struggling families across Tampa Bay.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p74x74/45438021_10156908772384669_219707699112181760_n.png,2019-05-31 10:24:19.068921+00,2019-05-31 12:26:50.20454+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/54204099_6122892209192_5020418440872067072_n.png.jpg},1,0.991811737647261,,f,[],,"[{""entity"": ""Tampa Bay"" ""entity_type"": ""Location""}]",https://www.facebook.com/MetropolitanMinistriesInc/,https://www.facebook.com/metropolitanministriesinc/,,Metropolitan Ministries Inc.,,0.999978044623276,
hyperfeed_story_id_5cb092ca0f4f17a53899230,0,0,American Medical Association (AMA),<p>Click below to see how the AMA and its members are driving the future of medicine:</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/1621918_10153922726715109_181257403_n.jpg,2019-04-12 13:47:54.988784+00,2019-04-12 13:47:54.988784+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/55522287_23843252160120546_7906272216197627904_n.png.jpg},1,0.949015760429896,,f,[],,"[{""entity"": ""AMA"" ""entity_type"": ""Organization""}]",https://www.facebook.com/AmericanMedicalAssociation/,https://www.facebook.com/americanmedicalassociation/,,American Medical Association,,0.607568233273923,
hyperfeed_story_id_5cf06618e41f56275899979,0,0,Amy Klobuchar,"<p>No corporate PAC money no donations from federal lobbyists -- our campaign for president relies on grassroots supporters like you. We need to hit our daily donor goals to make sure we can get our message out. Donate today to stand with Amy: <a href=""https://bit.ly/2CyvxDs"">http://bit.ly/2CyvxDs</a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/45491649_10155549455581191_6896649937484775424_n.jpg,2019-05-30 23:25:44.24555+00,2019-05-30 23:25:44.24555+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/55807537_1223713304452077_1504672754849284096_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/55807537_1223713304452077_1504672754849284096_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.png},1,0.999999899807255,,f,[],,[],https://www.facebook.com/amyklobuchar/,https://www.facebook.com/amyklobuchar/,,Amy for America,,0.999999979132554,
hyperfeed_story_id_5cb3820a519a73333037706,0,0,Build Gateway Coalition,<p>One crumbling tunnel is wreaking havoc on over a million commutes each week. It’s time to build the Gateway Tunnel. Sign up to learn more.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/43163340_2035310610062856_5047338638753398784_n.png,2019-04-14 18:55:14.464477+00,2019-04-14 18:55:14.464477+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c0.0.1100.627a/s552x414/54462251_23843194215200014_5977207867315322880_n.png.jpg},1,0.957237155416268,,f,[],,"[{""entity"": ""the Gateway Tunnel"" ""entity_type"": ""Organization""}]",https://www.facebook.com/buildgatewaynow/,https://www.facebook.com/buildgatewaynow/,,Regional Plan Association,,0.451524682343006,
hyperfeed_story_id_5cb385e713b499f38806664,1,0,Healthy Forests Healthy Communities,<p>Where do you want your wood to come from </p><p> Do you want it to come from America responsibly harvested and replanted by Americans using the most advanced forest practices science and technology in the world</p><p> Or would you prefer it come from unregulated deforestation in China and Russia</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/c0.0.181.181a/12922_467507616653315_1843467542_n.jpg,2019-04-14 19:11:45.461679+00,2019-04-14 20:26:47.427421+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1048.549a/s526x296/57338654_6117510076971_7030571033568477184_n.png.jpg},1,0.936937648549954,,f,[],,"[{""entity"": ""China"" ""entity_type"": ""Region""} {""entity"": ""Americans"" ""entity_type"": ""Group""} {""entity"": ""America"" ""entity_type"": ""Region""} {""entity"": ""Russia"" ""entity_type"": ""Region""}]",https://www.facebook.com/healthyforestshealthycommunities/,https://www.facebook.com/healthyforestshealthycommunities/,,Healthy Forests Healthy Communities,,0.1492800116539,
